penalty,combo_size,feature_combo,n_features_filtered,cv_folds,low_max_fold,threshold_objective,c_by_fold,threshold_by_fold,c_mean,c_median,threshold_mean,threshold_median,threshold_min,threshold_max,inner_fn_mean,inner_fp_mean,inner_balanced_accuracy_mean,tn,fp,fn,tp,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,roc_auc,average_precision
l2,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 10.0, 1.0]","[0.3059397117051793, 0.33050235302392705, 0.36377471329784705, 0.46510006480754185, 0.3543935822822428]",2.8,1.0,0.36394208502334763,0.3543935822822428,0.3059397117051793,0.46510006480754185,0.0,3.0,0.7928571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8777777777777778,0.9267857142857142
l2,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 10.0]","[0.2332482710065794, 0.34801805325765567, 0.0610604074424006, 0.41831904465791103, 0.01773320687682023]",4.6,1.0,0.21567579664827335,0.2332482710065794,0.01773320687682023,0.41831904465791103,0.0,3.2,0.7785714285714287,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8666666666666667,0.9138235294117647
l2,5,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.1, 0.01, 10.0, 0.01, 1.0]","[0.45847521880125097, 0.4935762997674724, 0.02052143379437832, 0.49590868798673493, 0.23662762943391424]",2.2239999999999998,0.1,0.34102185395675016,0.45847521880125097,0.02052143379437832,0.49590868798673493,0.0,3.8,0.7357142857142858,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8666666666666667,0.9109523809523808
l1,5,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 1.0]","[0.47784992645804303, 0.4243294360657377, 0.019793127735729166, 0.3756730119520628, 0.254372614513831]",2.8,1.0,0.31040362334508076,0.3756730119520628,0.019793127735729166,0.47784992645804303,0.0,3.8,0.7410714285714286,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8555555555555556,0.8984523809523809
l2,3,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 1.0, 1.0, 0.01]","[0.497831793761109, 0.49389425213554594, 0.32039253350137364, 0.3352668465089146, 0.4865201382577584]",0.40599999999999997,0.01,0.4267811128329403,0.4865201382577584,0.32039253350137364,0.497831793761109,0.0,3.0,0.7964285714285715,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8555555555555556,0.8772069597069596
l2,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.1, 1.0, 0.01, 0.01]","[0.495492408952355, 0.4662081168812331, 0.32438543795361796, 0.49223409933627904, 0.49131490880804285]",0.22600000000000003,0.01,0.4539269943863056,0.49131490880804285,0.32438543795361796,0.495492408952355,0.0,3.4,0.7642857142857143,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8555555555555556,0.8693578643578642
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 10.0, 1.0]","[0.3643288577635173, 0.2704993345251179, 0.15415524428834826, 0.028502340441906027, 0.3576096404150758]",2.8,1.0,0.23501908348679307,0.2704993345251179,0.028502340441906027,0.3643288577635173,0.0,3.4,0.7625,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8555555555555556,0.8660958485958484
l2,4,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 0.01]","[0.3446821378281546, 0.4937919448898058, 0.49440407720331336, 0.4944026932182095, 0.4865218222115968]",0.20800000000000002,0.01,0.462760535070216,0.4937919448898058,0.3446821378281546,0.49440407720331336,0.0,3.6,0.7553571428571428,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8444444444444446,0.8101373626373626
l1,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 1.0, 1.0]","[0.36472399432233893, 0.033831042995046356, 0.017292477833166786, 0.0948442196997159, 0.4448656376791895]",4.6,1.0,0.1911114745058915,0.0948442196997159,0.017292477833166786,0.4448656376791895,0.0,4.0,0.7214285714285715,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8444444444444444,0.8880050505050504
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 1.0]","[0.15500711810716417, 0.2580298811292172, 0.00010616795775442167, 0.4146914642799975, 0.4367098711943166]",2.8,1.0,0.25290890053369,0.2580298811292172,0.00010616795775442167,0.4367098711943166,0.0,4.0,0.7178571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8444444444444444,0.8870378151260504
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 1.0, 1.0]","[0.048592263557635684, 0.003305510244608567, 0.0059708118234543806, 0.33874063838085533, 0.2184711938380406]",6.4,10.0,0.12301608356891891,0.048592263557635684,0.003305510244608567,0.33874063838085533,0.0,3.2,0.7821428571428571,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8333333333333334,0.8858320764203117
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 10.0, 10.0]","[0.3017477746569641, 0.15409891896620886, 0.3411948641027741, 0.27597522623852533, 0.00686368826268835]",4.6,1.0,0.21597609444543214,0.27597522623852533,0.00686368826268835,0.3411948641027741,0.0,4.0,0.7232142857142857,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8333333333333334,0.8674999999999999
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 10.0, 1.0]","[0.44429290379109243, 0.11675067173955811, 0.39220469234367017, 0.2544140076740643, 0.4220268116014527]",2.8,1.0,0.3259378174299675,0.39220469234367017,0.11675067173955811,0.44429290379109243,0.0,3.4,0.7625,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8333333333333334,0.8563888888888888
l2,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 0.01, 10.0, 1.0]","[0.3248498543916043, 0.20797763298680605, 0.4960856418274965, 0.5218320679047366, 0.3622606674060155]",2.602,1.0,0.38260117290333173,0.3622606674060155,0.20797763298680605,0.5218320679047366,0.0,2.4,0.8339285714285716,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8333333333333333,0.8922863247863247
l1,4,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 10.0, 1.0]","[0.2788266711622738, 0.013376513712747062, 0.007118047886325418, 0.2164935723099065, 0.2666073260696924]",6.4,10.0,0.15648442622818903,0.2164935723099065,0.007118047886325418,0.2788266711622738,0.0,3.4,0.7642857142857143,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8333333333333333,0.8851190476190476
l2,4,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.1, 0.01]","[0.4917700161346271, 0.49499004506903366, 0.491031766117933, 0.44396158405633146, 0.490074213613819]",0.028000000000000004,0.01,0.48236552499834884,0.491031766117933,0.44396158405633146,0.49499004506903366,0.0,4.0,0.7232142857142857,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8222222222222223,0.8764971139971139
l2,3,ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 1.0]","[0.49551395935609155, 0.49255748520592413, 0.4937346058307499, 0.48373824419689004, 0.45630229731185135]",0.20800000000000002,0.01,0.4843693183803014,0.49255748520592413,0.45630229731185135,0.49551395935609155,0.0,4.2,0.7053571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8222222222222222,0.864508547008547
l1,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 10.0, 10.0, 1.0]","[0.1685264252024229, 0.08897415281109744, 0.00046399376664874037, 0.00506239018444854, 0.5496525481637415]",6.4,10.0,0.16253590202567184,0.08897415281109744,0.00046399376664874037,0.5496525481637415,0.0,3.4,0.7589285714285714,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8222222222222222,0.860103785103785
l1,5,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 10.0, 1.0, 10.0]","[0.10142598998609709, 0.0558156090431734, 0.0004111809971470981, 0.22465289077783313, 0.0023544422120262976]",8.2,10.0,0.0769320226032554,0.0558156090431734,0.0004111809971470981,0.22465289077783313,0.0,4.0,0.725,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8222222222222222,0.8591117216117216
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 1.0, 10.0]","[0.5449959123661525, 0.09026618059876834, 0.2620437789646807, 0.25191397436773977, 0.04891579795330481]",6.4,10.0,0.2396271288501292,0.25191397436773977,0.04891579795330481,0.5449959123661525,0.0,3.6,0.7482142857142857,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8111111111111112,0.8771767040149393
l2,5,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 1.0]","[0.524000350436536, 0.49710640880012835, 0.4970060663597161, 0.49542207572894537, 0.25140913276976395]",2.206,0.01,0.45298880681901793,0.4970060663597161,0.25140913276976395,0.524000350436536,0.0,2.8,0.8071428571428572,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8111111111111111,0.8878008021390374
l2,5,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 1.0, 0.1, 10.0]","[0.48580612764807063, 0.3294646514668238, 0.2853695554950054, 0.4679230701899554, 0.11932658922699002]",2.4219999999999997,1.0,0.337577998805369,0.3294646514668238,0.11932658922699002,0.48580612764807063,0.0,3.8,0.7375,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8111111111111111,0.8485457516339868
l1,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 10.0, 10.0]","[0.04177916680205207, 0.008431558103109693, 0.05327254593870845, 0.05137380348345699, 0.16804986357599527]",8.2,10.0,0.06458138758066449,0.05137380348345699,0.008431558103109693,0.16804986357599527,0.0,4.2,0.7053571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8,0.8584099672257567
l2,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 10.0, 1.0, 1.0]","[0.48211325949708506, 0.4804482332984136, 0.09834057220291481, 0.3052348474632416, 0.5264169200460429]",2.404,1.0,0.3785107665015396,0.4804482332984136,0.09834057220291481,0.5264169200460429,0.0,4.2,0.7017857142857142,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8,0.8452777777777777
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 0.01, 10.0, 0.01]","[0.3647238972519252, 0.3597686988802091, 0.5, 0.610133478497548, 0.5]",2.404,1.0,0.4669252149259365,0.5,0.3597686988802091,0.610133478497548,0.0,4.0,0.7285714285714285,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.8,0.8140183346065698
l2,5,residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 10.0, 10.0]","[0.4981536150069529, 0.48825060580164914, 0.4955773506600232, 0.24309543783869125, 0.0076696307361788785]",4.006,0.01,0.34654932800869903,0.48825060580164914,0.0076696307361788785,0.4981536150069529,0.0,3.4,0.7660714285714285,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.788888888888889,0.8671428571428571
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 1.0, 10.0]","[0.2617405334410865, 0.27488042162277915, 0.22599901195391725, 0.21358551970909323, 0.21256914910631708]",2.8,1.0,0.23775492716663865,0.22599901195391725,0.21256914910631708,0.27488042162277915,0.0,3.4,0.7589285714285714,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.7888888888888889,0.8423538011695906
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 10.0]","[0.05493486713488671, 0.28335625257381314, 0.10017827773619292, 0.25207626989150433, 0.7615504729393244]",4.6,1.0,0.2904192280551443,0.25207626989150433,0.05493486713488671,0.7615504729393244,0.0,2.8,0.8017857142857142,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.7888888888888889,0.8423538011695906
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 1.0, 0.1, 0.1]","[0.29047683367387356, 0.4928384480049486, 0.2571663446612472, 0.4451762565721016, 0.40344334601151055]",0.442,0.1,0.3778202457847363,0.40344334601151055,0.2571663446612472,0.4928384480049486,0.0,3.4,0.7678571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.7777777777777778,0.8549544817927169
l1,5,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 1.0, 10.0, 10.0]","[0.5581804123703966, 0.028693838991129317, 0.4620952129556113, 0.06387461596667343, 0.001496215542961532]",8.2,10.0,0.22286805916535446,0.06387461596667343,0.001496215542961532,0.5581804123703966,0.0,2.8,0.8053571428571427,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.7777777777777778,0.8478513071895425
l1,3,residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 1.0, 10.0, 1.0, 1.0]","[0.17204669919256266, 0.3836356495822616, 0.08016079283478506, 0.43682518112556756, 0.3508022461708582]",4.6,1.0,0.284694113781207,0.3508022461708582,0.08016079283478506,0.43682518112556756,0.0,3.0,0.7928571428571429,5,4,2,8,0.6842105263157895,0.6777777777777778,0.6761363636363636,0.6904761904761905,0.6777777777777778,0.7777777777777778,0.8420378151260504
