penalty,combo_size,feature_combo,feature,coefficient,abs_coefficient,direction,fullfit_best_c,intercept,fullfit_best_threshold,fullfit_inner_fn,fullfit_inner_fp,fullfit_inner_balanced_accuracy
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.2595558864332478,0.2595558864332478,toward_high,1.0,0.016103323248540143,0.2250880499632647,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.16048310598009838,0.16048310598009838,toward_high,1.0,0.016103323248540143,0.2250880499632647,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,1.6955005409344148,1.6955005409344148,toward_high,10.0,-0.10199113250439329,0.005232377932970933,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,1.5884816759415736,1.5884816759415736,toward_high,10.0,-0.10199113250439329,0.005232377932970933,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.522792535195708,1.522792535195708,toward_low,10.0,-0.10199113250439329,0.005232377932970933,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,1.0311530478510622,1.0311530478510622,toward_high,10.0,-0.10199113250439329,0.005232377932970933,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.0365924173380665,1.0365924173380665,toward_low,1.0,0.07166659991392435,0.07200835549036744,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.9398300357448963,0.9398300357448963,toward_low,1.0,0.07166659991392435,0.07200835549036744,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.6613244374969766,0.6613244374969766,toward_high,1.0,0.07166659991392435,0.07200835549036744,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.5356695370236567,0.5356695370236567,toward_high,1.0,0.07166659991392435,0.07200835549036744,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.3108921814414271,0.3108921814414271,toward_low,0.1,0.008089010204986044,0.406658520920521,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.15624412602779672,0.15624412602779672,toward_high,0.1,0.008089010204986044,0.406658520920521,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.11305471169552672,0.11305471169552672,toward_high,0.1,0.008089010204986044,0.406658520920521,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.043557980706774004,0.043557980706774004,toward_high,0.1,0.008089010204986044,0.406658520920521,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-1.4635373182281894,1.4635373182281894,toward_low,10.0,-0.040249659045296426,0.0006201692174809814,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.077094211896062,1.077094211896062,toward_low,10.0,-0.040249659045296426,0.0006201692174809814,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.4772182841243186,0.4772182841243186,toward_high,10.0,-0.040249659045296426,0.0006201692174809814,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.37076788729235344,0.37076788729235344,toward_high,10.0,-0.040249659045296426,0.0006201692174809814,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04150218994934427,0.04150218994934427,toward_low,0.01,0.001443503733029253,0.4765288286966839,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.022578746420329757,0.022578746420329757,toward_high,0.01,0.001443503733029253,0.4765288286966839,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.014452324464159831,0.014452324464159831,toward_high,0.01,0.001443503733029253,0.4765288286966839,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.002246900807314535,0.002246900807314535,toward_high,0.01,0.001443503733029253,0.4765288286966839,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.041908535089650596,0.041908535089650596,toward_low,0.01,0.001180291179172443,0.48586533541449095,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.01674557438828389,0.01674557438828389,toward_low,0.01,0.001180291179172443,0.48586533541449095,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0019669993246741193,0.0019669993246741193,toward_high,0.01,0.001180291179172443,0.48586533541449095,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0010360691079812903,0.0010360691079812903,toward_high,0.01,0.001180291179172443,0.48586533541449095,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.0451905325803875,0.0451905325803875,toward_low,0.01,0.0013659295592835258,0.4709533714914854,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015701598107647565,0.015701598107647565,toward_low,0.01,0.0013659295592835258,0.4709533714914854,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0015201864182269793,0.0015201864182269793,toward_high,0.01,0.0013659295592835258,0.4709533714914854,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0007117370786757106,0.0007117370786757106,toward_high,0.01,0.0013659295592835258,0.4709533714914854,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.044969075696678816,0.044969075696678816,toward_low,0.01,0.0016342059768206202,0.46736015717576207,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.02216829785462035,0.02216829785462035,toward_high,0.01,0.0016342059768206202,0.46736015717576207,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.01539550019523742,0.01539550019523742,toward_low,0.01,0.0016342059768206202,0.46736015717576207,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_depth_projection_angstrom_mean,0.0008787136389208473,0.0008787136389208473,toward_high,0.01,0.0016342059768206202,0.46736015717576207,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.0355500018473056,1.0355500018473056,toward_low,1.0,0.03070388076366821,0.006510479116281442,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.8971587704280133,0.8971587704280133,toward_low,1.0,0.03070388076366821,0.006510479116281442,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.5040401277509591,0.5040401277509591,toward_high,1.0,0.03070388076366821,0.006510479116281442,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.3777384115841876,0.3777384115841876,toward_low,1.0,0.03070388076366821,0.006510479116281442,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.022607191152709115,0.022607191152709115,toward_high,0.01,0.00011669056001497483,0.4586040425617217,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016145628390028425,0.016145628390028425,toward_low,0.01,0.00011669056001497483,0.4586040425617217,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.001316457261626151,0.001316457261626151,toward_high,0.01,0.00011669056001497483,0.4586040425617217,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0004653939391624066,0.0004653939391624066,toward_high,0.01,0.00011669056001497483,0.4586040425617217,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04163692705140763,0.04163692705140763,toward_low,0.01,0.0014748954155820787,0.4806269938951585,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.022137266417083842,0.022137266417083842,toward_high,0.01,0.0014748954155820787,0.4806269938951585,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016432617877174472,0.016432617877174472,toward_low,0.01,0.0014748954155820787,0.4806269938951585,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0012321975676371118,0.0012321975676371118,toward_high,0.01,0.0014748954155820787,0.4806269938951585,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.04505536296465574,0.04505536296465574,toward_low,0.01,0.0023479477460425615,0.47862362281674187,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.041759772349250386,0.041759772349250386,toward_low,0.01,0.0023479477460425615,0.47862362281674187,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015991233015818895,0.015991233015818895,toward_low,0.01,0.0023479477460425615,0.47862362281674187,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0022729308327207537,0.0022729308327207537,toward_high,0.01,0.0023479477460425615,0.47862362281674187,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.044971478299010256,0.044971478299010256,toward_low,0.01,0.0016313317813795522,0.4684981232307679,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.022167950127553876,0.022167950127553876,toward_high,0.01,0.0016313317813795522,0.4684981232307679,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015406084858176386,0.015406084858176386,toward_low,0.01,0.0016313317813795522,0.4684981232307679,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0016039025747765214,0.0016039025747765214,toward_high,0.01,0.0016313317813795522,0.4684981232307679,0,9,0.5
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.044831277897946956,0.044831277897946956,toward_low,0.01,0.002732868750833237,0.4642974425267964,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04149500445006655,0.04149500445006655,toward_low,0.01,0.002732868750833237,0.4642974425267964,0,7,0.6111111111111112
l2,4,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.02170390591703067,0.02170390591703067,toward_high,0.01,0.002732868750833237,0.4642974425267964,0,7,0.6111111111111112
